name,mission,habitability_class,pl_rade,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_rad,st_mass,st_lum,stellar_type,hz_position,n_imputed
K00568.01,kepler,NON_HABITABLE,1.65,1133.0,389.19,3.383540239,0.042,0.0,5300.0,0.986,0.861,0.6911177046272563,G,-1.2403128566687651,1
K00568.02,kepler,NON_HABITABLE,0.96,1278.0,630.43,2.358952404,0.033,0.0,5300.0,0.986,0.861,0.6911177046272563,G,-1.255233681526155,1
K00569.01,kepler,NON_HABITABLE,1.94,530.0,18.68,20.72904234,0.1378,0.0,4979.0,0.803,0.811,0.35702144710698086,K,-0.9920888487078705,1
K00569.02,kepler,NON_HABITABLE,1.13,1237.0,554.07,1.632916419,0.0253,0.0,4979.0,0.803,0.811,0.35702144710698086,K,-1.2515854666014146,1
K04773.02,kepler,NON_HABITABLE,0.75,906.0,159.1,11.1438086,0.0978,0.0,6095.0,1.11,1.004,1.5319179596388761,F,-1.2010384694560807,1
K00412.01,kepler,NON_HABITABLE,7.31,1258.0,590.84,4.147021189,0.0502,0.0,5818.0,1.205,0.977,1.498868980250275,G,-1.253430392029964,1
K00413.01,kepler,NON_HABITABLE,3.0,639.0,39.4,15.22895514,0.1152,0.0,5456.0,0.812,0.878,0.5263858610060114,G,-1.0911033738078815,1
K00413.02,kepler,NON_HABITABLE,2.33,544.0,20.71,24.67458244,0.1589,0.0,5456.0,0.812,0.878,0.5263858610060114,G,-1.0080885478506678,1
K04846.02,kepler,NON_HABITABLE,1.26,525.0,17.91,32.526674,0.1971,0.0,5668.0,0.868,0.963,0.7005732118397854,G,-0.9853899501618293,1
K00469.01,kepler,NON_HABITABLE,6.17,908.0,160.44,10.32906563,0.0961,0.0,6228.0,1.049,1.107,1.4915578505843197,F,-1.2014933445443372,1
K00470.01,kepler,NON_HABITABLE,4.61,1129.0,383.77,3.750832927,0.0484,0.0,5776.0,0.95,1.068,0.9050043342569334,G,-1.2398226530336567,1
K00471.01,kepler,NON_HABITABLE,3.2,648.0,41.65,21.34736612,0.1445,0.0,5395.0,1.071,0.882,0.8754663301268228,G,-1.09709298009152,1
K00471.02,kepler,NON_HABITABLE,1.36,906.0,159.24,7.81100952,0.0739,0.0,5395.0,1.071,0.882,0.8754663301268228,G,-1.2010877047699622,1
K00472.01,kepler,NON_HABITABLE,3.16,1063.0,301.46,4.243748097,0.0501,0.0,5873.0,0.843,0.93,0.7617103608341095,G,-1.2308264973203595,1
K00517.01,kepler,NON_HABITABLE,2.54,1178.0,455.43,2.752359689,0.0375,0.0,5461.0,0.897,0.926,0.64471578364348,G,-1.2455748637521005,1
K00518.01,kepler,NON_HABITABLE,2.09,553.0,22.1,13.98177862,0.0978,0.0,4859.0,0.651,0.636,0.21283560569866214,K,-1.0177683775950224,1
K00518.02,kepler,NON_HABITABLE,1.56,377.0,4.79,44.0003975,0.21,0.0,4859.0,0.651,0.636,0.21283560569866214,K,-0.6825737513434555,1
K00518.03,kepler,HABITABILITY_ZONE,2.29,212.0,0.48,247.354914,0.6639,0.0,4859.0,0.651,0.636,0.21283560569866214,K,0.6734408730378832,1
K00089.02,kepler,NON_HABITABLE,4.52,453.0,9.97,207.5829306,0.7584,0.0,6688.0,1.79,1.353,5.775450021591054,F,-0.8750009774582136,1
K00571.01,kepler,NON_HABITABLE,1.14,464.0,10.93,7.26731094,0.0564,0.0,3751.0,0.443,0.452,0.03500180325944474,K,-0.8944537064661225,1
K00571.02,kepler,NON_HABITABLE,1.29,379.0,4.87,13.3430025,0.0845,0.0,3751.0,0.443,0.452,0.03500180325944474,K,-0.6874455571695508,1
K00571.03,kepler,NON_HABITABLE,0.97,571.0,25.26,3.886795001,0.0371,0.0,3751.0,0.443,0.452,0.03500180325944474,K,-1.0366336808940173,1
K00571.04,kepler,HABITABILITY_ZONE,1.15,319.0,2.44,22.40777833,0.1194,0.0,3751.0,0.443,0.452,0.03500180325944474,K,-0.43034290911081924,1
K00415.01,kepler,HABITABILITY_ZONE,7.03,334.0,2.93,166.7876551,0.5778,0.0,5663.0,1.031,0.923,0.9849139470276299,G,-0.5075178639026855,1
K00070.03,kepler,NON_HABITABLE,2.59,397.0,5.87,77.6114427,0.3411,0.0,5465.0,0.925,0.876,0.6876047069142018,G,-0.7430013727229294,1
K00416.01,kepler,NON_HABITABLE,3.08,551.0,21.86,18.20795835,0.1265,0.0,5176.0,0.738,0.826,0.35219606922501606,K,-1.0161617632668434,1
K04896.02,kepler,NON_HABITABLE,1.48,532.0,18.87,49.537365,0.2637,0.0,6118.0,1.023,0.995,1.3209423629457206,F,-0.9937195909577643,1
K00473.01,kepler,NON_HABITABLE,2.75,697.0,55.86,12.70636123,0.1043,0.0,5573.0,0.839,0.939,0.611751163753071,G,-1.1261527966959308,1
K00474.01,kepler,NON_HABITABLE,2.84,881.0,142.23,10.94577783,0.0954,0.0,5888.0,1.097,0.966,1.3031042787062497,G,-1.1947612383388058,1
K00474.02,kepler,NON_HABITABLE,2.7,637.0,38.82,28.9869016,0.1826,0.0,5888.0,1.097,0.966,1.3031042787062497,G,-1.0894794551766152,1
K00474.03,kepler,NON_HABITABLE,4.24,429.0,7.99,94.886902,0.4025,0.0,5888.0,1.097,0.966,1.3031042787062497,G,-0.8239810134637059,1
K00474.04,kepler,NON_HABITABLE,1.63,1141.0,401.23,5.03505665,0.0568,0.0,5888.0,1.097,0.966,1.3031042787062497,G,-1.241365330426656,1
K00519.01,kepler,NON_HABITABLE,2.56,827.0,110.54,11.90352088,0.1047,0.0,6063.0,1.001,1.079,1.2198688407429246,F,-1.1792912575085595,1
K00084.01,kepler,NON_HABITABLE,2.1,762.0,79.68,9.286964466,0.0835,0.0,5546.0,0.81,0.907,0.5592219493433962,G,-1.1560497215393815,1
K00519.02,kepler,NON_HABITABLE,2.76,583.0,27.24,34.0350605,0.2109,0.0,6063.0,1.001,1.079,1.2198688407429246,F,-1.0467673355397318,1
K00520.01,kepler,NON_HABITABLE,2.58,633.0,37.95,12.75934489,0.0988,0.0,4963.0,0.826,0.789,0.372933936805159,K,-1.0869626471674823,1
K00520.02,kepler,NON_HABITABLE,1.61,841.0,118.56,5.433132902,0.0559,0.0,4963.0,0.826,0.789,0.372933936805159,K,-1.1837832253461715,1
K00572.01,kepler,NON_HABITABLE,2.87,963.0,203.48,10.64021008,0.0966,0.0,6112.0,1.233,1.057,1.9114117251844847,F,-1.2136433618362186,1
K00572.02,kepler,NON_HABITABLE,1.44,1244.0,566.38,4.93883135,0.0579,0.0,6112.0,1.233,1.057,1.9114117251844847,F,-1.2522231798410233,1
K00573.01,kepler,NON_HABITABLE,2.96,1025.0,260.49,5.996533443,0.0638,0.0,5622.0,1.089,0.958,1.067367155833246,G,-1.2248315102777911,1
K00573.02,kepler,NON_HABITABLE,1.63,1463.0,1082.28,2.06190864,0.0313,0.0,5622.0,1.089,0.958,1.067367155833246,G,-1.2681878665120252,1
K00574.01,kepler,NON_HABITABLE,2.98,544.0,20.66,20.13490007,0.1339,0.0,4963.0,0.826,0.789,0.372933936805159,K,-1.0077458104758272,1
K04838.03,kepler,NON_HABITABLE,1.1,400.0,6.08,24.0721647,0.1409,0.0,4352.0,0.613,0.64,0.12144264181154658,K,-0.752691261483605,1
K00416.02,kepler,HABITABILITY_ZONE,2.96,326.0,2.67,88.2553729,0.3623,0.0,5176.0,0.738,0.826,0.35219606922501606,K,-0.468543553802456,1
K00417.01,kepler,NON_HABITABLE,12.23,656.0,43.77,19.193103549,0.1396,0.0,5883.0,0.892,0.985,0.8586571934828086,G,-1.1023077596409845,1
K00420.01,kepler,NON_HABITABLE,3.8,768.0,82.31,6.010383339,0.058,0.0,4882.0,0.738,0.718,0.2787395113034314,K,-1.1585331985540739,1
K05007.02,kepler,NON_HABITABLE,2.27,581.0,26.91,80.881757,0.3828,0.0,5934.0,1.885,1.141,3.969242083944026,G,-1.045127222323478,1
K00080.01,kepler,NON_HABITABLE,96.08,1966.0,3530.57,9.250572762,0.1097,0.0,8133.0,3.294,2.053,42.7705651820883,A,-1.2868248293840587,1
K00475.01,kepler,NON_HABITABLE,2.1,716.0,62.21,8.1808949,0.0754,0.0,5081.0,0.77,0.864,0.35601880678812325,K,-1.1357782427125158,1
K00475.02,kepler,NON_HABITABLE,2.34,581.0,26.98,15.31296388,0.1145,0.0,5081.0,0.77,0.864,0.35601880678812325,K,-1.0454618424295656,1
K00476.01,kepler,NON_HABITABLE,2.24,526.0,18.05,18.42794957,0.1247,0.0,4768.0,0.779,0.759,0.2825625573913409,K,-0.9866212066122159,1
K00728.01,kepler,NON_HABITABLE,11.94,1026.0,261.94,7.189379172,0.0768,0.0,6214.0,1.076,1.169,1.555264462808422,F,-1.2250672702562522,1
K07628.01,kepler,NON_HABITABLE,0.69,1158.0,423.67,1.8134378,0.0264,0.0,5094.0,0.7,0.743,0.297253209757413,K,-1.243206326139954,1
K00730.01,kepler,NON_HABITABLE,3.46,827.0,110.42,14.78767172,0.1201,0.0,5814.0,1.248,1.055,1.6033339575835133,G,-1.179218765787265,1
K00627.02,kepler,NON_HABITABLE,1.0,1048.0,284.49,4.16536757,0.0508,0.0,5604.0,0.912,1.004,0.7390552278815489,G,-1.2285007786232074,1
K00628.01,kepler,NON_HABITABLE,2.88,784.0,89.16,14.48584765,0.115,0.0,5784.0,1.085,0.966,1.187045384787847,G,-1.164467654150988,1
K00629.01,kepler,NON_HABITABLE,3.2,685.0,52.05,40.6992062,0.2327,0.0,6419.0,1.362,1.012,2.83738604351905,F,-1.1195448818580944,1
K00631.01,kepler,NON_HABITABLE,9.11,871.0,136.4,15.458056682,0.1241,0.0,5868.0,1.407,1.066,2.1146735141302133,G,-1.1923246520767738,1
K00682.01,kepler,HABITABILITY_ZONE,10.9,241.0,0.8,562.1725914,1.3457,0.0,5589.0,1.289,1.026,1.460619126994767,G,0.22469514085234657,1
K00683.01,kepler,HABITABILITY_ZONE,5.86,286.0,1.57,278.1243979,0.8423,0.0,5799.0,1.05,1.028,1.1232740954327904,G,-0.2146000592382418,1
K00684.01,kepler,NON_HABITABLE,6.95,1452.0,1052.15,4.034914368,0.0509,0.0,5548.0,1.793,1.079,2.7441073625990566,G,-1.267594333117812,1
K00685.01,kepler,NON_HABITABLE,3.07,1655.0,1769.83,3.173914037,0.0466,0.0,6432.0,1.584,1.337,3.8689151728196083,F,-1.2772907819117694,1
K00686.01,kepler,NON_HABITABLE,12.43,472.0,11.73,52.513548727,0.2674,0.0,5589.0,0.98,0.925,0.8442737765973313,G,-0.9088494466296543,1
K00687.01,kepler,NON_HABITABLE,3.13,1430.0,988.44,4.17838675,0.053,0.0,5746.0,1.687,1.136,2.7950357178196903,G,-1.2662507090756534,1
K00730.02,kepler,NON_HABITABLE,2.68,947.0,189.82,9.84824649,0.0916,0.0,5814.0,1.248,1.055,1.6033339575835133,G,-1.2102400088859797,1
K00730.03,kepler,NON_HABITABLE,3.57,751.0,75.23,19.7243672,0.1455,0.0,5814.0,1.248,1.055,1.6033339575835133,G,-1.1515717631659546,1
K00111.03,kepler,NON_HABITABLE,2.61,515.0,16.6,51.75530504,0.2638,0.0,5979.0,1.005,0.913,1.162896457409387,G,-0.9727876000090787,1
K07630.01,kepler,NON_HABITABLE,0.78,388.0,5.38,16.2982201,0.1025,0.0,3905.0,0.521,0.538,0.0568662133078011,K,-0.7175324695506555,1
K00730.04,kepler,NON_HABITABLE,2.42,1042.0,278.67,7.38443269,0.0756,0.0,5814.0,1.248,1.055,1.6033339575835133,G,-1.2276554436080651,1
K00099.01,kepler,NON_HABITABLE,3.12,109.0,0.03,2190.7010353,2.9456,0.0,4965.0,0.736,0.709,0.29657009091487624,K,3.0,1
K00632.01,kepler,NON_HABITABLE,1.34,816.0,104.51,7.23858162,0.0712,0.0,5411.0,0.831,0.917,0.5333433612488817,G,-1.175573198750438,1
K00633.01,kepler,HABITABILITY_ZONE,3.25,343.0,3.27,161.4746786,0.5729,0.0,5761.0,1.044,0.96,1.0816511305699852,G,-0.5507340183924825,1
K00635.01,kepler,NON_HABITABLE,2.52,767.0,81.63,16.71987303,0.1302,0.0,6020.0,1.085,1.049,1.3929648311272314,F,-1.1579000888722164,1
K00688.01,kepler,NON_HABITABLE,3.54,1730.0,2121.23,3.275821982,0.049,0.0,6185.0,1.972,1.46,5.127047575143796,F,-1.2801178035959428,1
K00689.01,kepler,NON_HABITABLE,1.53,632.0,37.68,15.87360981,0.1149,0.0,5656.0,0.737,0.801,0.5008034236513937,G,-1.0861677797330334,1
K00547.03,kepler,NON_HABITABLE,1.11,679.0,50.23,12.3860474,0.0983,0.0,5121.0,0.888,0.822,0.4885845675458093,K,-1.1161182900863098,1
K00107.01,kepler,NON_HABITABLE,3.53,1163.0,432.1,7.256962446,0.0765,0.0,5858.0,1.549,1.133,2.5456284453138083,G,-1.2438602951621487,1
K00691.01,kepler,NON_HABITABLE,2.83,644.0,40.68,29.66631669,0.1827,0.0,5956.0,1.098,0.922,1.3668414701013656,G,-1.094563157559449,1
K00691.02,kepler,NON_HABITABLE,1.21,788.0,90.93,16.2254975,0.1222,0.0,5956.0,1.098,0.922,1.3668414701013656,G,-1.165885013137902,1
K00732.01,kepler,NON_HABITABLE,3.57,1569.0,1435.82,1.260258822,0.0232,0.0,5550.0,0.954,1.05,0.77797097112321,G,-1.2736913184190275,1
K00732.02,kepler,NON_HABITABLE,1.23,1139.0,397.37,3.29534567,0.0441,0.0,5550.0,0.954,1.05,0.77797097112321,G,-1.2410332178223198,1
K00732.03,kepler,NON_HABITABLE,1.41,975.0,213.25,5.25449393,0.0602,0.0,5550.0,0.954,1.05,0.77797097112321,G,-1.2158755422430378,1
K00733.01,kepler,NON_HABITABLE,3.15,758.0,77.91,5.924993927,0.0579,0.0,5016.0,0.679,0.743,0.26294466894681007,K,-1.1543207568083078,1
K00733.02,kepler,NON_HABITABLE,2.39,610.0,32.75,11.34934848,0.0893,0.0,5016.0,0.679,0.743,0.26294466894681007,K,-1.069924381366951,1
K00638.01,kepler,NON_HABITABLE,2.9,595.0,29.65,23.6421965,0.1602,0.0,5750.0,0.882,0.98,0.7661313947311633,G,-1.0576898646670592,1
K00638.02,kepler,NON_HABITABLE,3.51,420.0,7.38,67.0930642,0.3211,0.0,5750.0,0.882,0.98,0.7661313947311633,G,-0.8043341253558238,1
K00639.01,kepler,NON_HABITABLE,2.89,828.0,111.12,17.97979816,0.1447,0.0,6141.0,1.352,1.247,2.3420948712091714,F,-1.1796289086731129,1
K00640.01,kepler,NON_HABITABLE,2.43,500.0,14.72,30.99664113,0.1885,0.0,5324.0,0.853,0.928,0.5266777358065153,G,-0.9519580614995705,1
K00692.01,kepler,NON_HABITABLE,1.33,1326.0,730.86,2.462344253,0.0367,0.0,5736.0,1.008,1.087,0.9909513762847505,G,-1.25913138030944,1
K00692.02,kepler,NON_HABITABLE,2.22,1060.0,297.73,4.822969318,0.0575,0.0,5736.0,1.008,1.087,0.9909513762847505,G,-1.230333302895327,1
K00548.02,kepler,NON_HABITABLE,0.86,1101.0,348.11,6.0799457,0.0676,0.0,6008.0,1.168,1.117,1.6014009870336214,F,-1.2363187668760207,1
K00693.01,kepler,NON_HABITABLE,1.95,619.0,34.65,28.7796446,0.191,0.0,6000.0,1.044,1.122,1.272625758155617,F,-1.0765925452723635,1
K00693.02,kepler,NON_HABITABLE,2.05,758.0,78.01,15.66057688,0.1273,0.0,6000.0,1.044,1.122,1.272625758155617,F,-1.1544168788075688,1
K00694.01,kepler,NON_HABITABLE,3.11,674.0,48.91,17.42115972,0.1341,0.0,5679.0,0.972,1.058,0.8853494358739286,G,-1.1135179244368725,1
K00733.03,kepler,NON_HABITABLE,1.39,937.0,181.84,3.13295351,0.0379,0.0,5016.0,0.679,0.743,0.26294466894681007,K,-1.208076409955669,1
K00733.04,kepler,NON_HABITABLE,2.14,517.0,16.91,18.64349986,0.1243,0.0,5016.0,0.679,0.743,0.26294466894681007,K,-0.9758519883590692,1
K00734.01,kepler,NON_HABITABLE,3.08,616.0,34.07,24.5434566,0.1654,0.0,5955.0,0.91,0.999,0.9382197227923745,G,-1.0745958893493588,1
K00112.01,kepler,NON_HABITABLE,2.75,503.0,15.17,51.07926451,0.2671,0.0,5833.0,1.022,0.974,1.0893423995360552,G,-0.9572331747151277,1
K00734.02,kepler,NON_HABITABLE,2.54,434.0,8.38,70.2780911,0.3335,0.0,5955.0,0.91,0.999,0.9382197227923745,G,-0.8354065789129259,1
K00100.01,kepler,NON_HABITABLE,16.89,1578.0,1466.1,9.9664004,0.106,0.0,6638.0,3.079,1.595,16.582999223872484,F,-1.274067650050809,1
K00641.01,kepler,NON_HABITABLE,2.73,457.0,10.3,14.85185526,0.1036,0.0,4129.0,0.652,0.671,0.11131903510277037,K,-0.8819851539220623,1
K00695.01,kepler,NON_HABITABLE,2.16,564.0,23.92,29.90721859,0.1805,0.0,5739.0,0.896,0.875,0.7846132332149564,G,-1.029092534459213,1
K07378.02,kepler,HABITABILITY_ZONE,3.58,310.0,2.18,56.391062,0.2472,0.0,4406.0,0.628,0.632,0.1339035123945401,K,-0.3788809171811494,1
K00697.01,kepler,NON_HABITABLE,3.62,1507.0,1218.88,3.032147946,0.0421,0.0,5827.0,1.447,1.081,2.174762545930653,G,-1.2705971988838094,1
K00108.01,kepler,NON_HABITABLE,3.33,872.0,136.42,15.96532718,0.1269,0.0,5880.0,1.433,1.068,2.2115481301976256,G,-1.192334589434807,1
K00735.01,kepler,NON_HABITABLE,5.19,526.0,18.14,22.34213536,0.1362,0.0,5237.0,0.707,0.674,0.33873793331662083,G,-0.9874123279817042,1
K00736.01,kepler,NON_HABITABLE,2.33,412.0,6.79,18.79418506,0.1177,0.0,4126.0,0.602,0.616,0.09462471563599219,K,-0.7825914890174306,1
K00736.02,kepler,NON_HABITABLE,1.44,579.0,26.64,6.73893544,0.0594,0.0,4126.0,0.602,0.616,0.09462471563599219,K,-1.0438031697051113,1
K00738.01,kepler,NON_HABITABLE,2.98,777.0,86.46,10.3392408,0.0919,0.0,5730.0,0.87,0.968,0.735108938278714,G,-1.1622142930391253,1
K00645.01,kepler,NON_HABITABLE,1.95,1021.0,257.22,8.50339249,0.0815,0.0,5877.0,1.265,0.997,1.7198814967862153,G,-1.2242919306516473,1
K00645.02,kepler,NON_HABITABLE,2.01,725.0,65.26,23.7832097,0.1618,0.0,5877.0,1.265,0.997,1.7198814967862153,G,-1.1399016141600258,1
K00647.01,kepler,NON_HABITABLE,2.06,1309.0,694.32,5.16949729,0.0578,0.0,6011.0,1.409,0.963,2.3350899162622936,F,-1.2578116151365903,1
K00648.01,kepler,NON_HABITABLE,15.45,1567.0,1427.2,10.47490332,0.109,0.0,6526.0,3.232,1.573,17.069692291261145,F,-1.2735820239101725,1
K00700.01,kepler,NON_HABITABLE,2.23,527.0,18.22,30.86436512,0.187,0.0,5677.0,0.828,0.92,0.6415506669269943,G,-0.9881682544064626,1
K00700.02,kepler,NON_HABITABLE,1.42,784.0,89.47,9.36059705,0.0844,0.0,5677.0,0.828,0.92,0.6415506669269943,G,-1.1647143888119733,1
K00700.03,kepler,NON_HABITABLE,1.21,675.0,49.12,14.6672293,0.1139,0.0,5677.0,0.828,0.92,0.6415506669269943,G,-1.113953073363995,1
K00700.04,kepler,NON_HABITABLE,1.45,405.0,6.34,68.1609897,0.3171,0.0,5677.0,0.828,0.92,0.6415506669269943,G,-0.7643022496680905,1
K00738.02,kepler,NON_HABITABLE,2.78,715.0,61.8,13.28689997,0.1087,0.0,5730.0,0.87,0.968,0.735108938278714,G,-1.1352083241838768,1
K00739.01,kepler,NON_HABITABLE,1.39,871.0,135.97,1.287076693,0.0188,0.0,3736.0,0.525,0.533,0.048377206563285355,K,-1.1921383551934883,1
K04388.02,kepler,NON_HABITABLE,2.47,699.0,56.48,61.858947,0.3428,0.0,5529.0,2.817,1.402,6.681204485969656,G,-1.1271587049082055,1
K00740.01,kepler,NON_HABITABLE,2.44,513.0,16.38,17.6717714,0.1204,0.0,4869.0,0.687,0.767,0.2389831507801003,K,-0.9704985585839779,1
K00649.01,kepler,NON_HABITABLE,2.71,802.0,97.94,23.44970494,0.1764,0.0,6188.0,1.524,1.33,3.0680742410392936,F,-1.1711425689032167,1
K00102.01,kepler,NON_HABITABLE,3.27,1554.0,1372.87,1.73513619,0.0286,0.0,5751.0,1.071,1.028,1.130438974403007,G,-1.2728694274064585,1
K00650.01,kepler,NON_HABITABLE,5.15,906.0,159.04,11.95474513,0.1006,0.0,5059.0,1.657,0.947,1.6203112403788533,K,-1.2010189941295122,1
K00652.01,kepler,NON_HABITABLE,4.43,614.0,33.64,16.080657264,0.1185,0.0,5303.0,0.817,0.86,0.4755819156037596,G,-1.073115934633643,1
K00701.01,kepler,NON_HABITABLE,1.98,508.0,15.72,18.16407304,0.1212,0.0,4926.0,0.662,0.727,0.23248145723960736,K,-0.9634979779277982,1
K00701.02,kepler,NON_HABITABLE,1.33,747.0,73.38,5.71489692,0.0561,0.0,4926.0,0.662,0.727,0.23248145723960736,K,-1.149583746885818,1
K00701.03,kepler,POTENTIALLY_HABITABLE,1.72,269.0,1.24,122.3858681,0.4324,0.0,4926.0,0.662,0.727,0.23248145723960736,K,-0.07394511618070553,1
K00108.02,kepler,NON_HABITABLE,5.47,389.0,5.41,179.609803,0.6372,0.0,5880.0,1.433,1.068,2.2115481301976256,G,-0.7193971419574468,1
K00654.01,kepler,NON_HABITABLE,1.75,854.0,125.48,8.59481851,0.0787,0.0,5675.0,0.915,0.878,0.7823486939805855,G,-1.1873121992648228,1
K00654.02,kepler,NON_HABITABLE,1.72,806.0,99.68,10.22215697,0.0883,0.0,5675.0,0.915,0.878,0.7823486939805855,G,-1.1723533776042268,1
K00655.01,kepler,NON_HABITABLE,2.68,683.0,51.47,25.6721559,0.179,0.0,6034.0,1.179,1.164,1.660135528003554,F,-1.1184703507856573,1
K00655.02,kepler,NON_HABITABLE,2.47,378.0,4.81,151.8851881,0.5855,0.0,6034.0,1.179,1.164,1.660135528003554,F,-0.6836447452216797,1
K00704.01,kepler,NON_HABITABLE,2.47,582.0,27.09,18.39629744,0.1306,0.0,5316.0,0.804,0.876,0.46510038273245546,G,-1.046008873557553,1
K00707.01,kepler,NON_HABITABLE,4.76,853.0,125.14,21.77568158,0.1577,0.0,5900.0,1.694,1.1,3.132777629086738,G,-1.1871448219225955,1
K00707.02,kepler,NON_HABITABLE,3.92,691.0,53.8,41.0283424,0.2405,0.0,5900.0,1.694,1.1,3.132777629086738,G,-1.1226697426462589,1
K00657.01,kepler,NON_HABITABLE,1.53,802.0,97.72,4.069425638,0.0449,0.0,4671.0,0.68,0.75,0.19831337464892548,K,-1.1709811758918436,1
K00102.02,kepler,NON_HABITABLE,0.98,1170.0,442.08,4.06844957,0.0504,0.0,5751.0,1.071,1.028,1.130438974403007,G,-1.2446102663315135,1
K00657.02,kepler,NON_HABITABLE,1.88,505.0,15.37,16.28247625,0.1132,0.0,4671.0,0.68,0.75,0.19831337464892548,K,-0.9595977006147283,1
K00658.01,kepler,NON_HABITABLE,2.61,1308.0,692.32,3.162692075,0.0418,0.0,5821.0,1.085,0.972,1.217711994362569,G,-1.257736182195468,1
K00707.03,kepler,NON_HABITABLE,3.55,752.0,75.59,31.7848157,0.2029,0.0,5900.0,1.694,1.1,3.132777629086738,G,-1.1519482810616,1
K00707.04,kepler,NON_HABITABLE,2.82,1009.0,244.58,13.17555999,0.1128,0.0,5900.0,1.694,1.1,3.132777629086738,G,-1.222107757423894,1
K00707.05,kepler,NON_HABITABLE,1.85,1336.0,752.7,5.66815821,0.0643,0.0,5900.0,1.694,1.1,3.132777629086738,G,-1.2598739572415552,1
K00708.01,kepler,NON_HABITABLE,2.95,814.0,104.04,17.40665216,0.1321,0.0,6086.0,1.216,1.013,1.827635782261033,F,-1.17526919762397,1
K04577.02,kepler,NON_HABITABLE,0.79,1215.0,515.92,3.07365139,0.0403,0.0,6068.0,0.831,0.931,0.8434882678749966,F,-1.2494661476565911,1
K00658.02,kepler,NON_HABITABLE,2.54,1096.0,341.68,5.370639542,0.0595,0.0,5821.0,1.085,0.972,1.217711994362569,G,-1.2356293096739905,1
K00658.03,kepler,NON_HABITABLE,1.37,855.0,126.21,11.32977062,0.0979,0.0,5821.0,1.085,0.972,1.217711994362569,G,-1.1876686370850222,1
K00659.01,kepler,NON_HABITABLE,5.86,1002.0,238.21,23.20579353,0.1867,0.0,5460.0,3.231,1.609,8.358708830578056,G,-1.2209411091526159,1
K00660.01,kepler,NON_HABITABLE,2.32,1111.0,360.77,6.07972016,0.0632,0.0,5460.0,1.346,0.911,1.4506258120300233,G,-1.2376221582385285,1
K07621.01,kepler,POTENTIALLY_HABITABLE,1.86,303.0,2.0,275.07365,0.7891,0.0,5604.0,1.187,0.864,1.2519548146701847,G,-0.3379483332736292,1
K00661.01,kepler,NON_HABITABLE,2.71,828.0,111.24,14.40090414,0.1149,0.0,5815.0,1.198,0.976,1.478451978082886,G,-1.1797038638090218,1
K00708.02,kepler,NON_HABITABLE,2.12,1069.0,308.61,7.69363627,0.0767,0.0,6086.0,1.216,1.013,1.827635782261033,F,-1.2317487532450562,1
K00709.01,kepler,NON_HABITABLE,2.17,574.0,25.63,21.3851584,0.1409,0.0,5376.0,0.825,0.814,0.5122000866430915,G,-1.038601072769049,1
K00710.01,kepler,NON_HABITABLE,2.12,1413.0,942.35,5.37493289,0.0626,0.0,6167.0,1.689,1.135,3.7174899504589503,F,-1.2651951527207541,1
K00710.02,kepler,NON_HABITABLE,1.84,1208.0,503.98,8.58600968,0.0856,0.0,6167.0,1.689,1.135,3.7174899504589503,F,-1.2487541134423072,1
K04622.02,kepler,NON_HABITABLE,0.73,676.0,49.21,4.50158249,0.0444,0.0,4339.0,0.553,0.573,0.09765704378351064,K,-1.1141231609227162,1
K00710.03,kepler,NON_HABITABLE,1.29,1574.0,1448.04,3.88688862,0.0505,0.0,6167.0,1.689,1.135,3.7174899504589503,F,-1.2738445690368065,1
K00605.01,kepler,NON_HABITABLE,1.77,737.0,69.56,2.628117322,0.031,0.0,3939.0,0.557,0.575,0.06728976690655056,K,-1.1452358199518546,1
K00605.02,kepler,NON_HABITABLE,0.62,592.0,29.01,5.06546874,0.048,0.0,3939.0,0.557,0.575,0.06728976690655056,K,-1.0549123233000135,1
K00607.01,kepler,NON_HABITABLE,11.16,940.0,185.03,5.89399142,0.0641,0.0,5713.0,0.893,1.01,0.7653401978854657,G,-1.2089583191899669,1
K00661.02,kepler,NON_HABITABLE,1.78,683.0,51.48,25.6613816,0.1689,0.0,5815.0,1.198,0.976,1.478451978082886,G,-1.1184946951537704,1
K00662.01,kepler,NON_HABITABLE,2.29,957.0,198.34,10.21418792,0.0966,0.0,5843.0,1.332,1.151,1.8631452139518705,G,-1.212403966718947,1
K00663.01,kepler,NON_HABITABLE,1.37,757.0,77.57,2.755637216,0.0319,0.0,4121.0,0.553,0.57,0.07946125702394057,K,-1.1539740091090045,1
K00103.01,kepler,NON_HABITABLE,2.62,694.0,54.87,14.91095177,0.1159,0.0,5650.0,0.899,0.932,0.7420067995563777,G,-1.1245023447835714,1
K00663.02,kepler,NON_HABITABLE,1.58,389.0,5.4,20.30652862,0.1209,0.0,4121.0,0.553,0.57,0.07946125702394057,K,-0.7188243740957976,1
K00711.01,kepler,NON_HABITABLE,3.05,500.0,14.81,44.6996563,0.2457,0.0,5497.0,1.046,0.988,0.9000383757479379,G,-0.952998641864601,1
K00711.02,kepler,NON_HABITABLE,1.47,1156.0,422.53,3.619309734,0.046,0.0,5497.0,1.046,0.988,0.9000383757479379,G,-1.243116113341287,1
