planet_name,mission,habitability_class,pl_rade,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_rad,st_mass,st_lum,stellar_type,hz_position,esi_overall,in_habitable_zone,potentially_habitable,n_imputed,derived_fields,discovery_year,pl_masse,disposition
TOI-6407.01,tess,NON_HABITABLE,10.912,1295.0,467.293,8.9913818,0.09450359041467378,0.0,5863.0,1.88,1.3927478490003922,3.762616759299762,G,-1.242795903518853,0.02705411096727046,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6408.01,tess,NON_HABITABLE,11.0971,469.0,8.0575,8.0924283,0.06462752295546895,0.0,3821.0,0.69,0.5498892893314269,0.09143259429326607,K,-1.0153701121731464,0.22525766514722675,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6409.01,tess,NON_HABITABLE,19.1928,2220.0,4037.72,1.5304279,0.029561741399091148,0.0,6476.0,1.72,1.4714473972065056,4.687906751877532,F,-1.2911256586644764,0.006307518136711878,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-641.01,tess,NON_HABITABLE,3.11788,1333.0,524.289,1.8930707,0.029924585702792564,0.0,5646.0,1.04,0.9975420711623307,0.9902044737733834,G,-1.2684964742396094,0.03422626036056133,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,APC
TOI-6410.01,tess,NON_HABITABLE,12.8079,1606.0,1104.38,5.1491091,0.06515408021847201,0.0,6648.0,1.46,1.391685544567857,3.751150293978407,F,-1.2635788579887335,0.015573476920959646,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6411.01,tess,NON_HABITABLE,7.33005,1010.0,172.843,8.2165446,0.08240814061759016,0.0,6114.0,1.09,1.1058910948627703,1.4957170481261923,F,-1.2170741681010444,0.05280769428895688,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6412.01,tess,NON_HABITABLE,11.6985,895.0,106.678,3.9802888,0.053363933834197026,0.0,5991.0,1.52,1.2796605783710029,2.681508417338731,G,-1.265029077664925,0.061093910570308226,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6413.01,tess,NON_HABITABLE,11.3849,518.0,12.0417,10.8310228,0.09409948699436871,0.0,5524.8,0.98,0.9475524883193369,0.8061448905610812,G,-1.1654968686118206,0.18638853220971857,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6414.01,tess,NON_HABITABLE,4.52589,808.0,71.0596,17.7607727,0.14257140402738191,0.0,6180.8,1.31,1.2256148551226287,2.2563998637483245,F,-1.1791304266220548,0.09644992515050292,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6415.01,tess,NON_HABITABLE,10.4977,689.0,37.6029,20.8380576,0.15223685261671335,0.0,6165.0,1.03,1.0839902373318353,1.3807068625956636,F,-1.1313787635703063,0.10901050429563054,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6417.01,tess,NON_HABITABLE,14.8231,1611.0,1120.52,3.3458255,0.048923959739726054,0.0,6089.0,1.75,1.395528389905777,3.79275425199384,F,-1.2753199035108516,0.014868692088943924,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6418.01,tess,NON_HABITABLE,11.76,1171.0,312.405,4.6478092,0.055246524661324466,0.0,5510.0,1.19,1.0413548813520925,1.1759667123602104,G,-1.2397277451216422,0.03347753106325158,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6419.01,tess,NON_HABITABLE,10.705,1173.0,315.01,4.160454,0.052459340582376494,0.0,5963.0,1.16,1.1126728255351022,1.5327450637762492,G,-1.251543191208672,0.03417722418573363,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-642.01,tess,NON_HABITABLE,12.6809,2849.0,10942.1,2.2786049,0.04538633249784401,0.0,8550.0,2.63,2.4022470379234164,33.30202681759851,A,-1.2991037019481495,0.0037467962893539897,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6420.01,tess,NON_HABITABLE,10.6573,895.0,106.619,6.9615164,0.0761481430775085,0.0,5994.0,1.37,1.2154880676516535,2.1827439797713675,G,-1.2389064318944456,0.06260181764471263,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6421.01,tess,NON_HABITABLE,17.4249,1527.0,903.749,3.750778,0.05349191415032174,0.0,6751.0,1.54,1.4514502214844816,4.438217524727859,F,-1.2749480357220317,0.01618979662354546,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6422.01,tess,NON_HABITABLE,9.01204,1121.0,262.822,3.7521603,0.049050527490120274,0.0,5917.0,1.19,1.1182752872886264,1.563849336588909,G,-1.255883806082375,0.03962962614418001,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6423.01,tess,NON_HABITABLE,15.8394,1549.0,957.887,1.364829,0.027603073861176813,0.0,6392.0,1.85,1.5062473924434678,5.147368166337853,F,-1.293174990486919,0.01605134124132389,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6424.01,tess,NON_HABITABLE,7.50494,1863.0,2000.39,2.0396825,0.033953037884814005,0.0,6559.0,1.22,1.2551372645830086,2.4817892283458676,F,-1.2802388537692584,0.012463057997752835,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6425.01,tess,NON_HABITABLE,11.7961,903.0,110.449,12.1422411,0.12026586750805711,0.0,6716.0,1.83,1.5740187806631267,6.138180280150117,F,-1.2430398629913328,0.059792998936382735,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6426.01,tess,NON_HABITABLE,12.7189,1560.0,983.22,3.8801586,0.053009771937708186,0.0,6371.0,1.43,1.3199251419663722,3.0352691342538223,F,-1.268007695004952,0.01673063968917612,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6427.01,tess,NON_HABITABLE,8.40725,764.0,56.6794,18.372561,0.14669551865445024,0.0,5822.0,1.53,1.2476466191448037,2.4230723194432024,G,-1.1800580758339207,0.0932548657657535,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6428.01,tess,NON_HABITABLE,17.7371,1463.0,760.788,1.6763835,0.030143130916129208,0.0,6087.0,1.52,1.3001659056158061,2.857558257675638,F,-1.2853670361225467,0.017843479585106257,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6429.01,tess,NON_HABITABLE,8.37058,1783.0,1677.9,2.4257176,0.041055163621872684,0.0,6658.0,1.85,1.5689291518912092,6.059172691125405,F,-1.2869560996185636,0.013498367071317232,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6430.01,tess,NON_HABITABLE,9.87637,732.0,47.7872,3.6024986,0.037966464535159734,0.0,3967.0,0.67,0.5625657388430009,0.10015972365076548,K,-1.1446026121778285,0.09780736339576097,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6431.01,tess,NON_HABITABLE,8.42588,977.0,151.261,3.5423487,0.04766014503706856,0.0,6195.0,1.15,1.1509697470731213,1.7549131726637062,F,-1.2603579664854108,0.05488184739726239,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6432.01,tess,NON_HABITABLE,11.0376,965.0,144.158,3.356169,0.04486600846102078,0.0,5941.0,1.08,1.0696584041337527,1.3091229329050442,G,-1.2558986178488518,0.05260372984681618,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6433.01,tess,NON_HABITABLE,9.70279,97.0,0.0147618,9.6355,0.09558949416623706,0.0,5589.0,1.68,1.2550540458559087,2.481131098571749,G,-1.2263038318685677,0.1176250166661131,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6434.01,tess,NON_HABITABLE,4.50048,832.0,79.8073,2.7775786,0.031883529296364385,0.0,3982.0,0.66,0.5604629405277268,0.09867056253025061,K,-1.1700494270675732,0.09074438130174706,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6435.01,tess,NON_HABITABLE,6.70408,754.0,53.9292,6.1161423,0.0688035957251042,0.0,5858.0,1.31,1.1616055884850436,1.8206848188372962,G,-1.2396652612317145,0.10147114544050598,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6436.01,tess,NON_HABITABLE,12.4998,918.0,118.339,6.1879019,0.06830712405549505,0.0,5925.5,1.17,1.1104310853826336,1.5204300470883878,G,-1.2335933603991498,0.05681062876437916,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6437.01,tess,NON_HABITABLE,18.2639,1603.0,1097.56,8.31001,0.09792483118065688,0.0,6649.0,2.48,1.8140775590542113,10.829873997751356,F,-1.2689317019229784,0.014227372712736988,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6438.01,tess,NON_HABITABLE,2.9287,455.0,7.15343,16.1268294,0.11272436301035461,0.0,4833.0,0.77,0.7347436397135504,0.2914360964258292,K,-1.02215552464932,0.32774993942607095,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6439.01,tess,NON_HABITABLE,19.5222,1401.0,640.322,2.9896663,0.04646925202432926,0.0,6689.6,1.67,1.4977249457591486,5.031856571392244,F,-1.28139194115675,0.019264254033509915,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,APC
TOI-6440.01,tess,NON_HABITABLE,10.8225,1039.0,193.673,3.8190051,0.053520449024202166,0.0,6379.0,1.61,1.4022944582558472,3.8668459524627417,F,-1.2724315950285203,0.04486374796087376,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6441.01,tess,NON_HABITABLE,11.1283,915.0,116.63,4.5579065,0.049439955075598244,0.0,4977.0,0.81,0.776039501039501,0.3626897741517546,K,-1.1967980137656278,0.058991957243418415,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6442.01,tess,NON_HABITABLE,18.5153,1611.0,1118.3,2.8279716,0.043923893172196936,0.0,6707.0,1.48,1.4136205228936298,3.9932947433711083,F,-1.2796490340263451,0.014005993647503255,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,CP
TOI-6443.01,tess,NON_HABITABLE,10.2877,893.0,105.868,9.9872075,0.10340797208823732,0.0,6453.0,1.75,1.478952980795201,4.784289686624095,F,-1.2447847913818009,0.06348687007658482,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6444.01,tess,NON_HABITABLE,14.0235,991.0,160.207,12.2925281,0.11297032420919315,0.0,6019.0,1.49,1.2728908220911495,2.625213448706553,F,-1.2138466896449236,0.04656281545997071,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6445.01,tess,HABITABILITY_ZONE,8.33825,365.0,2.97563,26.3926606,0.1708732251876776,0.0,5543.0,0.99,0.9555120173045728,0.8335748709901052,G,-1.0519978213245942,0.3737798280226869,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6446.01,tess,NON_HABITABLE,11.5236,550.0,15.196,4.2240015,0.04046929865448246,0.0,3724.0,0.59,0.49557496127967254,0.06031667918168486,K,-1.0828349196543392,0.16591704920510933,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6448.01,tess,NON_HABITABLE,7.05099,641.0,28.1152,14.8442674,0.11840117978911058,0.0,5920.0,0.96,1.0049188688341242,1.0198211235990022,G,-1.1483511849567252,0.1395750995459618,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6449.01,tess,NON_HABITABLE,12.1385,584.0,19.4163,2.4404127,0.025918866020580033,0.0,3356.0,0.45,0.3900334788196099,0.023142354743331,M,-1.075121495247739,0.14582531409213104,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6450.01,tess,NON_HABITABLE,6.6756,981.0,153.851,3.6092665,0.04170172106253724,0.0,4823.0,0.79,0.7426847136991179,0.30424114060423685,K,-1.205742503590379,0.05766679188407406,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6451.01,tess,NON_HABITABLE,10.0782,1296.0,469.613,5.495078,0.06904008408888962,0.0,6852.0,1.5,1.4539071134399113,4.468344465741749,F,-1.2649286766933914,0.02756980547012907,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6452.01,tess,NON_HABITABLE,8.53362,1095.0,239.402,5.2477739,0.059610010231845964,0.0,5647.0,1.1,1.0260955588386773,1.1085396502584386,G,-1.2319118802882298,0.042383287711437144,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6453.01,tess,NON_HABITABLE,12.8155,1506.0,854.65,6.8688474,0.08295432793585565,0.0,6621.0,1.98,1.6140978558103394,6.787650034439504,F,-1.2660594278338115,0.01816524475673058,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6454.01,tess,NON_HABITABLE,5.01721,606.0,22.423,22.5012924,0.15029893894792212,0.0,5443.0,0.9,0.8946090074998175,0.640520547884365,G,-1.0511127161767135,0.1694836952995975,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6454.02,tess,NON_HABITABLE,3.69154,786.0,63.5296,10.9835772,0.09317801988314242,0.0,5443.0,0.9,0.8946090074998175,0.640520547884365,G,-1.149480975357538,0.10712773162730664,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6455.01,tess,NON_HABITABLE,15.8462774,2622.3198236,11175.4143383,0.8970559,0.02020977978563941,0.0,5811.0,1.84758,1.368441319996825,3.5067492826293174,G,-1.2950691062754394,0.004362985909374272,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6456.01,tess,NON_HABITABLE,19.7806144,1717.8781799,2058.2136559,2.2685932,0.03739001117987124,0.0,6763.0,1.33734,1.354983423819357,3.3708228498430866,F,-1.2818752114201415,0.011777468428984037,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,APC
TOI-6457.01,tess,HABITABILITY_ZONE,10.7342874,299.3897282,1.8987535,41.4186335,0.25256298575716246,0.0,6080.7,1.4143,1.2528469662050665,2.4637242753245343,F,-1.0881748087450651,0.4784921709985123,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6458.01,tess,NON_HABITABLE,2.5360369,1284.3656943,643.0959721,9.7831931,0.10368316035656101,0.0,6200.93,2.0913501,1.5536166864941987,5.8260674514252475,F,-1.250739951391647,0.038985528204667455,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6459.01,tess,NON_HABITABLE,2.76723,1302.0,478.295,5.1494363,0.058920905067154895,0.0,5588.0,1.13,1.0291277685648166,1.121701206626599,G,-1.2332677788268085,0.03709050976889185,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6460.01,tess,NON_HABITABLE,4.13545,1162.0,302.886,4.4044418,0.05287542067205996,0.0,5754.0,1.04,1.0166236410676674,1.0681710887613305,G,-1.2394319043430846,0.04416493381153082,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6462.01,tess,NON_HABITABLE,14.8477,1668.0,1287.54,3.8720204,0.05685039757632921,0.0,6976.0,1.83,1.6349545881337062,7.145338002970113,F,-1.2806311703274142,0.013665381429620874,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6463.01,tess,NON_HABITABLE,10.7705056,949.2436684,191.8809402,9.8738839,0.10069479743956432,0.0,6543.5,1.5187401,1.3970936358201613,3.8097989455181764,F,-1.238841287629998,0.05489649726182627,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6464.01,tess,NON_HABITABLE,11.7179,1459.0,753.131,9.6742544,0.11048157114442528,0.0,6803.0,2.66,1.92227256142293,13.653999022323443,F,-1.2687349263729755,0.02005699047911126,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6465.01,tess,NON_HABITABLE,13.8937,706.0,41.406,0.6593681,0.011272697093106425,0.0,3421.0,0.55,0.43954980984674746,0.03732779927023484,M,-1.2295282040884232,0.09634082189103473,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6466.01,tess,NON_HABITABLE,8.18389,906.0,112.285,1.4571902,0.024251593439860223,0.0,5712.0,0.82,0.8961254315495656,0.6448745089099999,G,-1.2683207917435,0.06524839678428067,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6467.01,tess,NON_HABITABLE,10.8162,1052.0,203.513,11.9964056,0.11473745295109053,0.0,6311.0,1.64,1.4002119564254576,3.843926962103339,F,-1.2292860181133478,0.04363643558248267,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6468.01,tess,NON_HABITABLE,10.5524,1051.0,202.591,12.1228168,0.11604055171475336,0.0,6799.0,1.45,1.418413055114498,4.047723884855458,F,-1.2304500449379265,0.044012019258851426,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6469.01,tess,NON_HABITABLE,6.84115,693.0,38.4335,24.7104662,0.1716956527237523,0.0,5876.0,1.18,1.1058506265816437,1.4954981268385306,G,-1.1164381482958032,0.12014918984900765,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-647.01,tess,NON_HABITABLE,13.2707,1119.0,260.337,4.90765,0.070003289041614,0.0,4900.0,5.01,1.90015321378096,13.036304081778614,K,-1.2832214602176366,0.035967847814402425,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6470.01,tess,NON_HABITABLE,9.42304,567.0,17.2584,13.7333847,0.12296165297893408,0.0,6415.0,1.4,1.3150260501934872,2.990456053023016,F,-1.2119430934740256,0.1649276853078841,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6471.01,tess,NON_HABITABLE,5.09878,1354.0,558.588,3.0758364,0.04230121892944334,0.0,5745.0,1.15,1.0673641964382696,1.297927765746195,G,-1.2587688320449664,0.0295004561518823,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6472.01,tess,NON_HABITABLE,14.3489,2525.0,6752.98,2.6808268,0.045947088348098714,0.0,7349.0,2.0,1.800598660755349,10.511572526838687,F,-1.2904112032626645,0.004931707848458617,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6473.01,tess,NON_HABITABLE,7.47037,1442.0,719.668,1.0992893,0.02020610537660791,0.0,5636.0,0.87,0.9107607128068012,0.6880454912940389,G,-1.2763695826926669,0.02315526850090614,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6475.01,tess,NON_HABITABLE,15.707,1093.0,237.562,26.5988575,0.19846901041857892,0.0,6685.0,1.62,1.4741191784507495,4.722047873741002,F,-1.184064210450298,0.03627049445813599,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6476.01,tess,NON_HABITABLE,10.8668,1299.0,473.148,8.1168658,0.08570934474740396,0.0,6381.0,1.33,1.2749355841405814,2.642122629335392,F,-1.2372695471298238,0.02688938857887508,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6477.01,tess,NON_HABITABLE,12.7501,1527.0,902.856,3.6860654,0.052568929766863094,0.0,6206.0,1.76,1.4264014864134174,4.139683429289699,F,-1.2743333785107067,0.017598055732514,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6478.01,tess,NON_HABITABLE,4.5351,37.0,0.0003419,1462.2115148,1.6337901872795322,0.0,3275.0,0.23,0.272112755350817,0.005482714097212667,M,3.0,0.016245801104093124,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6479.01,tess,NON_HABITABLE,12.0124,1065.0,213.872,2.9193825,0.040974762583174826,0.0,6037.0,1.06,1.0768315862983113,1.3445939235052242,F,-1.261241326711676,0.041297257494209476,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6480.01,tess,NON_HABITABLE,9.68778,135.0,0.0560777,750.2395535,1.8681593708047148,0.0,7459.0,1.43,1.5453337990781932,5.702814088736726,F,-0.23175250694058774,0.22232856151330768,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6481.01,tess,NON_HABITABLE,6.38573,810.0,71.742,6.2796518,0.06304979988256193,0.0,5159.0,0.9,0.8479308965077271,0.5169420261270494,K,-1.189081554117787,0.08833174451576527,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6482.01,tess,NON_HABITABLE,17.4711,105.0,0.020302,1483.5175058,2.7489176937783477,0.0,5782.0,1.58,1.259158229907213,2.513745079849849,G,1.079668967641271,0.11796440118565152,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6483.01,tess,NON_HABITABLE,6.02778,570.0,17.5447,5.2076995,0.053637335593939225,0.0,4961.0,0.78,0.7590846441069379,0.33201738433959693,K,-1.1816473724607917,0.18266891477677574,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6484.01,tess,NON_HABITABLE,3.87217,579.0,18.6783,18.2457829,0.12452393320105772,0.0,5057.0,0.78,0.7737736434688137,0.3584724055569437,K,-1.023293801004716,0.19672527691425454,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6485.01,tess,NON_HABITABLE,14.5502,737.0,49.0598,17.0180939,0.13464579859393183,0.0,5782.0,1.26,1.1244419444036866,1.5986307037212066,G,-1.163170746847453,0.08709676424574142,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6487.01,tess,NON_HABITABLE,9.82212,791.0,65.1514,14.13519,0.12769214919878408,0.0,6466.0,1.54,1.3901758453738198,3.7348997831998916,F,-1.2188784647923974,0.08329940932431837,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6488.01,tess,NON_HABITABLE,3.89202,864.0,92.8495,8.0850515,0.07811682121389554,0.0,5560.0,1.02,0.972855985053589,0.89576526979489,G,-1.1961875109293263,0.08653150452245233,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6489.01,tess,NON_HABITABLE,3.08813,837.0,81.6812,2.917882,0.034641773292906644,0.0,4593.4,0.67,0.6513963863880614,0.18004513051407015,K,-1.1974218092821765,0.09749641353405113,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-649.01,tess,NON_HABITABLE,9.49947,2079.0,3103.07,0.9370901,0.022926700950150713,0.0,6779.0,2.43,1.8308065110981424,11.234915054917813,F,-1.3005161665649703,0.00895117939998839,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6490.01,tess,NON_HABITABLE,12.3266,1335.0,527.439,7.842208,0.08595355466733545,0.0,6428.0,1.53,1.3775115884340083,3.60065113040202,F,-1.2475124645486073,0.024404580394050045,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6491.01,tess,NON_HABITABLE,8.43121,1165.0,306.311,7.5520411,0.08206313763246031,0.0,5936.0,1.58,1.2926951319144269,2.7924438767044943,G,-1.2422599638101584,0.03692139876813927,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6492.01,tess,NON_HABITABLE,12.4424,55.0,0.0015866,731.8319734,1.2203700478211434,0.0,3556.0,0.54,0.45272274040213006,0.042007732441779515,M,3.0,0.032267411119056726,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6493.01,tess,NON_HABITABLE,3.39378,687.0,37.0044,3.0667073,0.032745936599131706,0.0,3808.0,0.57,0.4980902551890335,0.06155058436552578,K,-1.1280287295231823,0.14424587537101022,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,APC
TOI-6495.01,tess,NON_HABITABLE,11.6911,1678.0,1317.34,3.7781679,0.0532374543442012,0.0,6118.0,1.77,1.4101645195423969,3.954386671437341,F,-1.2730452690388339,0.014349282192008253,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6497.01,tess,NON_HABITABLE,16.8452,1554.0,968.251,2.1439841,0.03649946310654572,0.0,6788.0,1.44,1.4112266112266112,3.9663134172826884,F,-1.284684189974003,0.01566668581163507,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6498.01,tess,NON_HABITABLE,12.0156,542.0,14.3836,22.5095172,0.14400645378022808,0.0,4952.0,0.84,0.7863102855655343,0.38227493794952777,K,-0.9889320322663966,0.1687420528684398,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6499.01,tess,HABITABILITY_ZONE,10.2153,319.0,1.72908,9.0441543,0.06634917207388442,0.0,3642.0,0.57,0.4763772871319485,0.05149963932516032,M,-0.9069854057437045,0.439900094411953,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6500.01,tess,NON_HABITABLE,7.75741,964.0,143.363,4.4156851,0.05297838834856207,0.0,5599.0,1.1,1.0173736557353912,1.0713267540619482,G,-1.2393987199778265,0.05772805586633849,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6501.01,tess,NON_HABITABLE,9.08219,1378.0,599.933,4.4581792,0.05691450130223862,0.0,5973.0,1.43,1.2374686662949523,2.3449675876329863,G,-1.25871850499993,0.024528429633958092,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6502.01,tess,NON_HABITABLE,15.3998,2019.0,2760.2,5.0711656,0.07244763926880794,0.0,7304.0,2.43,1.9725934145243889,15.140852045942259,F,-1.2842822641641312,0.008476956771206412,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6503.01,tess,NON_HABITABLE,13.6119,1497.0,835.02,3.9535041,0.05605287725494238,0.0,6166.0,1.98,1.5031758614901907,5.1055104847103365,F,-1.2757529352871126,0.01813480077721609,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6504.01,tess,NON_HABITABLE,9.18199,1253.0,410.019,6.8328077,0.07447101417202188,0.0,5657.0,1.45,1.1801680618889123,1.9398825202366041,G,-1.2362504322164136,0.030545151768824157,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6505.01,tess,NON_HABITABLE,11.9336,443.0,6.40691,15.8951857,0.09793623381237174,0.0,3792.0,0.57,0.49599743899076026,0.060522622247971086,K,-0.7612738165522043,0.24474716772810823,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6506.01,tess,NON_HABITABLE,9.66071,843.0,83.886,13.0795854,0.10578393554898881,0.0,5555.0,0.92,0.9231061715870463,0.7261170224796526,G,-1.1388462351767195,0.07306590439036062,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6507.01,tess,NON_HABITABLE,6.02919,734.0,48.3829,5.267165,0.05416012557267148,0.0,4930.0,0.8,0.7639511523959781,0.34061389563845357,K,-1.182042115180695,0.11014091523466962,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
TOI-6508.01,tess,NON_HABITABLE,10.231,179.0,0.172006,18.9926881,0.0863860653430469,0.0,3003.0,0.21,0.23841778953486464,0.0032311314655014294,M,0.7846161746481899,0.35740580001276895,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,CP
TOI-6509.01,tess,NON_HABITABLE,16.2862,1617.0,1136.7,5.6022404,0.07375034269788484,0.0,6237.0,2.49,1.7050970191957227,8.452718008700558,F,-1.2749817014159797,0.014369334911495953,False,False,3,pl_orbeccen;pl_orbsmax;st_mass,,,PC
