pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,insol_similarity,temp_similarity,in_hz_conservative,is_rocky,is_earth_sized,pl_orbper_log,pl_insol_log,tmag_bright,target,target_name
0.0,0.0026490382844506295,0.00801464473054532,0.9919853552694546,0.0,0.0,0.0014287289440872424,,,,,0.18909310329626805,,,,,0.5754837377775273,0.028985507246376812,0.9710144927536232,0.0,0.0,0.03335490854006133,0.0007150623966897672,0.99928493760331,0.0,0.0,0.050410714664742215,0.022213963062496428,0.9777860369375037,0.0,0.0,0.6995811044849973,0.04459017098253153,0.9554098290174686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22032997681168232,0.47108858205675447,0.0,1,NON_HABITABLE
0.0,0.009564338409397912,0.0028945644447128894,0.9971054355552871,0.0,0.0,0.00041748595993187546,,,,,0.13727664749596033,,,,,0.6180676763695736,0.028985507246376812,0.9710144927536232,0.0,0.0,0.052797289160106634,0.0014696385460163481,0.9985303614539834,0.0,0.0,0.06255173731241909,0.03509348733489622,0.9649065126651039,0.0,0.0,0.7081125813689607,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3743543279377658,0.3722847042858611,0.0,1,NON_HABITABLE
0.0,0.00352404377593987,0.0008316645836333985,0.9991683354163665,0.0,0.0,0.0007216125269260145,,,,,0.17348395355757645,,,,,0.6133569806504888,0.03381642512077295,0.966183574879227,0.0,0.0,0.04844311347245938,0.001541070612819795,0.9984589293871801,0.0,0.0,0.06913802984314309,0.014380467722568473,0.9856195322774316,0.0,0.0,0.7337070120208509,0.03961407812306555,0.9603859218769346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2523681955841038,0.4161474237719765,0.0,1,NON_HABITABLE
0.0,0.0010619886975996413,0.00027412408063894137,0.999725875919361,0.0,0.0,0.0013841737032891785,,,,,0.2054650325347198,,,,,0.46827318281628266,0.028985507246376812,0.9710144927536232,0.0,0.0,0.012367744208085776,7.183119561796028e-05,0.9999281688043818,0.0,0.0,0.050368263536603494,0.016924924238092515,0.9830750757619076,0.0,0.0,0.7661266241799116,0.04459017098253153,0.9554098290174686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13111238391501817,0.4685371343045626,0.0,1,NON_HABITABLE
0.0,0.001957440621440387,0.028271949672677262,0.9717280503273227,0.0,0.0,0.0002221255407199668,,,,,0.1162780524026589,,,,,0.8466396411613459,0.03381642512077295,0.966183574879227,0.0,0.0,0.03846841194871724,0.001317524216708288,0.9986824757832915,0.0,0.0,0.021777428735168636,0.02181371147578478,0.9781862885242153,0.0,0.0,0.7697610333324801,0.005992559347869099,0.9940074406521311,0.0,0.0,0.0,0.13446310876974915,0.0,0.0,0.0,0.18830969634296274,0.32202026940048806,0.0,1,NON_HABITABLE
0.0,0.0015613426630376947,0.00028341642235551567,0.9997165835776445,0.0,0.0,0.005541688077317995,,,,,0.29336833341044344,,,,,0.7324287296135727,0.043478260869565216,0.9565217391304348,0.0,0.0,0.11771987630190989,0.005301103865423301,0.9946988961345765,0.0,0.0,0.06932269225054656,0.018197152495854536,0.9818028475041456,0.0,0.0,0.6791055599634852,0.03961407812306555,0.9603859218769346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16589772477033546,0.5804029589285286,0.0,1,NON_HABITABLE
0.0,0.0010647275313322318,0.0005436019904195957,0.9994563980095804,0.0,0.0,0.08255631462517984,,,,,0.5826273661701924,,,,,0.7062196197661541,0.03864734299516909,0.961352657004831,0.0,0.0,0.1661182755951249,0.013591677412553344,0.9864083225874465,0.0,0.0,0.13811474539935897,0.02750300188690034,0.9724969981130998,0.0,0.0,0.7081125813689607,0.03463798526359957,0.9653620147364006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13132951592860215,0.7985311670312368,0.0,1,NON_HABITABLE
0.0,0.0011868515675233038,0.027352007842736406,0.9726479921572636,0.0,0.0,0.011908098762957668,,,,,0.32591271923355286,,,,,0.7857102640617082,0.2077294685990338,0.7922705314009661,0.0,0.0,0.10102042805821326,0.008046185089704448,0.9919538149102953,0.0,0.0,0.05295778235306603,0.01695351363714335,0.9830464863628567,0.0,0.0,0.6245041079061195,0.0402639807309761,0.9597360192690241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14067623244136612,0.6421558752293929,0.0,1,NON_HABITABLE
0.0,0.002995887842953875,0.0014263744534941526,0.9985736255465059,0.0,0.0,0.0008945840258087279,,,,,0.18348920731578888,,,,,0.6981401197380026,0.03864734299516909,0.961352657004831,0.0,0.0,0.13445751201701772,0.006276828211975901,0.9937231717880239,0.0,0.0,0.06278521851718209,0.017725427411515813,0.9822745725884843,0.0,0.0,0.6227978125293269,0.03961407812306555,0.9603859218769346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23394222485975588,0.43341293460297586,0.0,1,NON_HABITABLE
0.0,0.005649079951770076,0.03177980867068406,0.9682201913293159,0.0,0.0,0.0004972690514031242,,,,,0.15758274669184597,,,,,0.4199416324155922,0.028985507246376812,0.9710144927536232,0.0,0.0,0.016612985108865195,0.00023268182086601006,0.9997673181791338,0.0,0.0,0.06643813809351985,0.013594259248670594,0.9864057407513295,0.0,0.0,0.7405321935280216,0.03463798526359957,0.9653620147364006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30844518565513535,0.38628128329550365,1.0,1,NON_HABITABLE
