rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate,habitability_class,radius_similarity,insol_similarity,temp_similarity,in_hz_conservative,is_rocky,is_earth_sized,pl_orbper_log,pl_insol_log,depth_duration_ratio,tmag_bright
98,1086.01,1086,468148930,468148930.01,1,PC,20h22m16.76s,305.56982,,,-88d34m06.58s,-88.568495,,,16.867,0.035,-0.035,0.0,1.0,-14.683,0.035,-0.035,0.0,1.0,2458655.291499,0.000741,-0.000741,0,1,3.7178828,4.1e-06,-4.1e-06,0,1,5.5277827,0.1120406,-0.1120406,0,1,4864.8405125,79.77315,-79.77315,0,1,14.6986197,0.8573183,-0.8573183,0,1,1925.1426172,,,,,1689.4116185,,,,,12.2303,0.006,-0.006,0,1,736.397,11.06,-11.06,0,1,5818.0,190.0,-190.0,0,1,4.33787,2.00353,-2.00353,0,1,2.0840001,0.106131,-0.106131,0,1,2019-08-16 20:20:50,2024-04-25 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.551360139642603,7.563274638007071,880.0707076327895,0
104,1091.01,1091,193413306,193413306.01,1,PC,14h48m24.27s,222.101134,,,-56d01m33.35s,-56.025931,,,-4.775,0.076,-0.076,0.0,1.0,-15.261,0.068,-0.068,0.0,1.0,2459359.55521,0.003007,-0.003007,0,1,1.725841,1.65e-05,-1.65e-05,0,1,3.674,0.322,-0.322,0,1,2710.0,181.13,-181.13,0,1,15.0024,3.57813,-3.57813,0,1,50469.2,,,,,4175.0,,,,,9.3529,0.006,-0.006,0,1,321.671,3.7845,-3.7845,0,1,7348.0,133.8,-133.8,0,1,3.9,0.09,-0.09,0,1,2.39,0.09,-0.09,0,1,2019-08-06 19:29:59,2024-09-09 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.0027770043538735,10.829138342076606,737.6154769691135,1
108,1095.01,1095,375223080,375223080.01,1,PC,08h55m52.55s,133.968965,,,-75d55m34.27s,-75.926187,,,-4.136,0.04,-0.04,0.0,1.0,11.358,0.042,-0.042,0.0,1.0,2459307.385949,0.000265,-0.000265,0,1,1.4821386,1.4e-06,-1.4e-06,0,1,2.1867078,0.0338256,-0.0338256,0,1,2102.6568299,30.643518,-30.643518,0,1,13.7339261,0.5647548,-0.5647548,0,1,18197.1354531,,,,,2962.2418039,,,,,10.4291,0.006,-0.006,0,1,582.521,7.7425,-7.7425,0,1,7066.0,133.7,-133.7,0,1,3.78,0.09,-0.09,0,1,2.6647301,0.10601,-0.10601,0,1,2019-08-12 16:22:54,2024-12-05 16:02:02,NON_HABITABLE,0.0,0.0,0.0,0,0,0,0.9091205272861581,9.809074420184901,961.5623396677233,0
110,1097.01,1097,360630575,360630575.01,1,CP,12h39m06.21s,189.775859,,,-74d34m26.47s,-74.57402,,,-50.359,0.039,-0.039,0.0,1.0,-6.874,0.04,-0.04,0.0,1.0,2459376.410518,0.001678,-0.001678,0,1,9.188506,2.88e-05,-2.88e-05,0,1,2.492,0.153,-0.153,0,1,460.0,0.427735,-0.427735,0,1,2.16591,0.121765,-0.121765,0,1,63.4589,,,,,786.0,,,,,8.7215,0.006,-0.006,0,1,79.5561,0.14855,-0.14855,0,1,5876.0,124.0,-124.0,0,1,4.48,0.08,-0.08,0,1,0.98,0.04,-0.04,0,1,2019-08-12 16:22:54,2024-09-10 10:08:02,NON_HABITABLE,0.883409,0.0,0.0,0,0,0,2.32126022215793,4.166027811395269,184.59061613538677,1
111,1097.02,1097,360630575,360630575.02,2,CP,12h39m06.21s,189.775859,,,-74d34m26.47s,-74.57402,,,-50.359,0.039,-0.039,0.0,1.0,-6.874,0.04,-0.04,0.0,1.0,2459344.461827,0.00261,-0.00261,0,1,13.9028391,0.0013871,-0.0013871,0,1,2.1264429,0.4109736,-0.4109736,0,1,647.2701039,70.93129,-70.93129,0,1,2.6136848,1.333298,-1.333298,0,1,77.4841883,,,,,756.6987586,,,,,8.7215,0.006,-0.006,0,1,79.5561,0.14855,-0.14855,0,1,5876.0,124.0,-124.0,0,1,4.48,0.08,-0.08,0,1,0.983215,0.0449925,-0.0449925,0,1,2022-03-24 22:19:26,2023-03-03 12:03:04,NON_HABITABLE,0.83863152,0.0,0.0,0,0,0,2.7015517384244436,4.362897181570104,304.39086772992226,1
112,1098.01,1098,383390264,383390264.01,1,CP,12h50m21.43s,192.589285,,,-88d07m16s,-88.121111,,,-18.776,0.039,-0.039,0.0,1.0,-18.086,0.039,-0.039,0.0,1.0,2458629.909082,0.000837,-0.000837,0,1,10.1826983,1.29e-05,-1.29e-05,0,1,2.8275109,0.2582998,-0.2582998,0,1,667.4752458,45.255642,-45.255642,0,1,3.0538057,0.7958977,-0.7958977,0,1,198.394783,,,,,957.1991659,,,,,8.7581,0.006,-0.006,0,1,105.096,0.266,-0.266,0,1,6153.0,194.0,-194.0,0,1,4.34814,0.271419,-0.271419,0,1,1.14582,0.0509699,-0.0509699,0,1,2019-08-16 20:20:49,2024-02-13 10:08:02,NON_HABITABLE,0.79461943,0.0,0.0,0,0,0,2.4143677892326942,5.2952866936949965,236.06452223949967,1
113,1099.01,1099,290348383,290348383.01,1,CP,21h54m52.36s,328.718171,,,-77d20m19.69s,-77.338802,,,224.864,0.062,-0.062,0.0,1.0,-186.625,0.057,-0.057,0.0,1.0,2460140.220927,0.00099,-0.00099,0,1,6.441006,6e-06,-6e-06,0,1,1.812,0.505,-0.505,0,1,914.0,46.8059,-46.8059,0,1,2.56374,0.19448,-0.19448,0,1,87.8902,,,,,853.0,,,,,7.3661,0.006,-0.006,0,1,23.606,0.0179,-0.0179,0,1,4867.0,179.0,-179.0,0,1,4.438,0.08130604999999999,-0.08130604999999999,0,1,0.8,0.06,-0.06,0,1,2019-08-16 20:20:46,2023-12-03 12:03:15,NON_HABITABLE,0.843626,0.0,0.0,0,0,0,2.0070060547580324,4.4874019002229275,504.41473266295105,1
118,1103.01,1103,351603103,351603103.01,1,PC,20h40m20.82s,310.086743,,,-63d47m23.87s,-63.789963,,,17.057,0.043,-0.043,0.0,1.0,-25.094,0.044,-0.044,0.0,1.0,2459037.655526,0.002636,-0.002636,0,1,2.94308,1e-05,-1e-05,0,1,4.073,0.128,-0.128,0,1,4490.0,1332.09,-1332.09,0,1,45.3525,0.6833645,-0.6833645,0,1,2533.34,,,,,1976.0,,,,,10.5598,0.007,-0.007,0,1,320.212,3.4725,-3.4725,0,1,4437.0,124.0,-124.0,0,1,4.35,0.08130604999999999,-0.08130604999999999,0,1,3.13,0.06,-0.06,0,1,2019-08-15 15:39:13,2022-07-11 16:02:02,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.371962143809628,7.837688527097443,1102.381266294803,0
120,1105.01,1105,274151135,274151135.01,1,PC,09h44m12.95s,146.053969,,,-89d28m17.45s,-89.471513,,,-18.368,0.067,-0.067,0.0,1.0,8.978,0.062,-0.062,0.0,1.0,2460086.979446,0.003941,-0.003941,0,1,10.8680523,3.8e-05,-3.8e-05,0,1,2.375,0.645,-0.645,0,1,1553.0,109.838,-109.838,0,1,2.90726,0.252816,-0.252816,0,1,20.7383,,,,,594.0,,,,,10.2809,0.006,-0.006,0,1,79.5225,0.18475,-0.18475,0,1,4664.0,125.9,-125.9,0,1,4.55,0.09,-0.09,0,1,0.76,0.06,-0.06,0,1,2019-08-15 15:39:14,2025-03-06 12:05:33,NON_HABITABLE,0.809274,0.0,0.32199999999999995,0,0,0,2.4738501092270893,3.0790756817634035,653.8944615181214,0
121,1106.01,1106,384513078,384513078.01,1,PC,16h52m26.41s,253.110033,,,-79d08m06.66s,-79.135182,,,10.476,0.068,-0.068,0.0,1.0,-8.299,0.07,-0.07,0.0,1.0,2458630.71937,0.00828,-0.00828,0,1,11.1149,0.00295,-0.00295,0,1,2.26,0.45,-0.45,0,1,900.0,3.59699,-3.59699,0,1,14.7645,0.6833645,-0.6833645,0,1,21.9713,,,,,603.0,,,,,10.0717,0.006,-0.006,0,1,523.425,12.2925,-12.2925,0,1,5042.0,122.0,-122.0,0,1,4.35,0.08130604999999999,-0.08130604999999999,0,1,4.94,0.06,-0.06,0,1,2019-08-15 15:39:13,2022-08-21 12:02:52,NON_HABITABLE,0.0,0.0,0.30400000000000005,0,0,0,2.4944361000041297,3.134245610658964,398.2299122876494,0
122,1107.01,1107,394561119,394561119.01,1,CP,10h22m25.89s,155.607863,,,-82d13m07.93s,-82.218869,,,9.065,0.045,-0.045,0.0,1.0,2.896,0.041,-0.041,0.0,1.0,2459336.073646,0.000176,-0.000176,0,1,4.0782392,1.7e-06,-1.7e-06,0,1,4.8475616,0.0254922,-0.0254922,0,1,6046.6959687,29.462303,-29.462303,0,1,13.898174,0.6260191,-0.6260191,0,1,1619.0081232,,,,,1617.8267296,,,,,10.0068,0.006,-0.006,0,1,281.314,2.017,-2.017,0,1,6501.0,138.9,-138.9,0,1,4.08,0.09,-0.09,0,1,1.74836,0.0780452,-0.0780452,0,1,2019-08-15 15:39:15,2024-02-15 10:08:02,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.624964587332585,7.390186442534846,1247.3683101482795,0
132,1116.01,1116,304100538,304100538.01,1,PC,01h50m47.99s,27.699972,,,-75d50m55.59s,-75.848774,,,10.497,0.049,-0.049,0.0,1.0,-3.836,0.046,-0.046,0.0,1.0,2458325.661906,0.001896,-0.001896,0,1,5.0100708,1.35e-05,-1.35e-05,0,1,2.0644756,0.184039,-0.184039,0,1,409.4812214,41.617928,-41.617928,0,1,2.3107394,0.1963706,-0.1963706,0,1,210.6631712,,,,,971.6657708,,,,,9.5268,0.006,-0.006,0,1,94.4178,0.24735,-0.24735,0,1,5551.0,187.0,-187.0,0,1,4.46214,0.371807,-0.371807,0,1,0.906282,0.048892,-0.048892,0,1,2019-08-26 19:21:33,2024-09-19 10:08:01,NON_HABITABLE,0.86892606,0.0,0.0,0,0,0,1.7934365288437848,5.354996196072476,198.34626432675475,1
133,1117.01,1117,295541511,295541511.01,1,PC,18h14m24.49s,273.602061,,,-66d25m11.91s,-66.419974,,,-15.32,0.036,-0.036,0.0,1.0,-38.643,0.041,-0.041,0.0,1.0,2459386.963814,0.003038,-0.003038,0,1,2.2281625,1.51e-05,-1.51e-05,0,1,2.015,0.28,-0.28,0,1,630.0,1.19719,-1.19719,0,1,2.56778,0.178594,-0.178594,0,1,702.927,,,,,1434.0,,,,,10.4055,0.006,-0.006,0,1,167.598,0.913,-0.913,0,1,5731.0,132.8,-132.8,0,1,4.43,0.08,-0.08,0,1,1.02,0.05,-0.05,0,1,2019-08-15 15:39:15,2023-01-24 16:02:02,NON_HABITABLE,0.843222,0.0,0.0,0,0,0,1.1719130899089258,6.556674657599714,312.6549316848974,0
142,1125.01,1125,80166433,80166433.01,1,PC,19h53m09.05s,298.287708,,,-46d22m11.97s,-46.369991,,,11.24,0.091,-0.091,0.0,1.0,6.895,0.074,-0.074,0.0,1.0,2459036.495091,0.000802,-0.000802,0,1,0.7724825,6.8e-06,-6.8e-06,0,1,1.3744974,0.1910592,-0.1910592,0,1,211.3168519,14.352041,-14.352041,0,1,4.1624907,0.5104,-0.5104,0,1,60276.5000547,,,,,3996.2877922,,,,,8.0465,0.006,-0.006,0,1,237.593,4.3795,-4.3795,0,1,8271.0,143.9,-143.9,0,1,3.95,0.07,-0.07,0,1,2.5027299,0.0856759,-0.0856759,0,1,2019-08-22 14:42:10,2024-04-25 10:08:01,NON_HABITABLE,0.68375093,0.0,0.0,0,0,0,0.5723811063147577,11.006714179662453,153.74106794158507,1
148,1130.01,1130,254113311,254113311.01,1,CP,19h05m30.24s,286.376004,,,-41d26m15.5s,-41.43764,,,12.538,0.088,-0.088,0.0,1.0,-27.18,0.071,-0.071,0.0,1.0,2460144.137122,0.002393,-0.002393,0,1,8.34998,1e-05,-1e-05,0,1,1.836,0.061,-0.061,0,1,16680.0,15.1352,-15.1352,0,1,11.1424,1.06327,-1.06327,0,1,19.9348,,,,,588.0,,,,,10.1429,0.006,-0.006,0,1,58.2609,0.16955,-0.16955,0,1,4236.0,122.3,-122.3,0,1,4.52,0.1,-0.1,0,1,0.74,0.07,-0.07,0,1,2019-08-22 14:42:11,2025-07-22 12:04:25,NON_HABITABLE,0.0,0.0,0.33399999999999996,0,0,0,2.2353742042608746,3.0414128460459646,9084.962372024851,0
149,1130.02,1130,254113311,254113311.02,2,CP,19h05m30.24s,286.376004,,,-41d26m15.5s,-41.43764,,,12.538,0.088,-0.088,0.0,1.0,-27.18,0.071,-0.071,0.0,1.0,2460126.924264,0.000822,-0.000822,0,1,4.0686405,0.0002958,-0.0002958,0,1,1.8373729,0.0777888,-0.0777888,0,1,2650.0950013,99.40586,-99.40586,0,1,3.7548333,0.5705166,-0.5705166,0,1,84.108766,,,,,772.378302,,,,,10.1429,0.006,-0.006,0,1,58.2609,0.16955,-0.16955,0,1,4236.0,122.3,-122.3,0,1,4.52,0.1,-0.1,0,1,0.741921,0.0675678,-0.0675678,0,1,2019-09-03 17:42:04,2025-07-22 12:04:25,NON_HABITABLE,0.72451667,0.0,0.0,0,0,0,1.6230726356889291,4.443930038499962,1442.3275530908543,0
150,1131.01,1131,198213332,198213332.01,1,PC,16h33m44.05s,248.433545,,,+61d43m06s,61.718334,,,-4.999,0.267,-0.267,0.0,1.0,6.335,0.299,-0.299,0.0,1.0,2458711.595435,0.000168,-0.000168,0,1,0.5860366,4.9e-06,-4.9e-06,0,1,0.8098934,0.0496798,-0.0496798,0,1,410.5241553,21.146746,-21.146746,0,1,4.906408,1.6418222,-1.6418222,0,1,26813.1057089,,,,,3263.6721812,,,,,9.2872,0.006,-0.006,0,1,222.74,6.115,-6.115,0,1,5579.0,135.4,-135.4,0,1,3.67,0.08,-0.08,0,1,2.39803,0.136922,-0.136922,0,1,2019-08-27 16:09:24,2024-11-14 10:08:02,NON_HABITABLE,0.6093592,0.0,0.0,0,0,0,0.46123819986946507,10.196683360456264,506.88602773398605,1
154,1135.01,1135,154872375,154872375.01,1,CP,12h53m35.13s,193.39637,,,+85d07m46.18s,85.129495,,,16.883,0.05,-0.05,0.0,1.0,5.076,0.042,-0.042,0.0,1.0,2460658.97426,0.000185,-0.000185,0,1,8.0277326,1.3e-06,-1.3e-06,0,1,4.284,0.021,-0.021,0,1,5705.0,19.6569,-19.6569,0,1,9.06883,0.406897,-0.406897,0,1,248.619,,,,,1106.0,,,,,9.02855,0.006,-0.006,0,1,114.048,0.307,-0.307,0,1,5962.7,68.6,-68.6,0,1,4.38,0.08,-0.08,0,1,1.15,0.05,-0.05,0,1,2019-08-27 16:09:24,2025-07-18 16:00:01,NON_HABITABLE,0.19311699999999998,0.0,0.0,0,0,0,2.2003012395534136,5.5199357553930275,1331.6990355511123,1
155,1136.01,1136,142276270,142276270.01,1,CP,12h48m44.38s,192.184898,,,+64d51m18.99s,64.855276,,,0.937,0.039,-0.039,0.0,1.0,-10.171,0.034,-0.034,0.0,1.0,2459612.447691,0.001448,-0.001448,0,1,12.5187279,3.16e-05,-3.16e-05,0,1,5.38,0.2,-0.2,0,1,2320.0,4.46525,-4.46525,0,1,5.58857,0.357814,-0.357814,0,1,626.362,,,,,1393.0,,,,,8.9361,0.006,-0.006,0,1,84.5362,0.158,-0.158,0,1,5729.0,131.1,-131.1,0,1,4.47,0.08,-0.08,0,1,0.98,0.05,-0.05,0,1,2019-08-27 12:09:00,2024-05-16 10:08:02,NON_HABITABLE,0.541143,0.0,0.0,0,0,0,2.6040759759513676,6.441523726501194,431.22668564559746,1
156,1136.02,1136,142276270,142276270.02,2,CP,12h48m44.38s,192.184898,,,+64d51m18.99s,64.855276,,,0.937,0.039,-0.039,0.0,1.0,-10.171,0.034,-0.034,0.0,1.0,2460366.026514,0.001799,-0.001799,0,1,6.2586065,1.03e-05,-1.03e-05,0,1,3.201,0.508,-0.508,0,1,813.0,34.3389,-34.3389,0,1,2.51593,0.147348,-0.147348,0,1,232.392,,,,,1087.0,,,,,8.9361,0.006,-0.006,0,1,84.5362,0.158,-0.158,0,1,5729.0,131.1,-131.1,0,1,4.47,0.08,-0.08,0,1,0.98,0.05,-0.05,0,1,2019-10-17 00:30:12,2024-05-08 10:08:01,NON_HABITABLE,0.848407,0.0,0.0,0,0,0,1.9821878682646927,5.452719443343858,253.98305092688193,1
157,1136.03,1136,142276270,142276270.03,3,CP,12h48m44.38s,192.184898,,,+64d51m18.99s,64.855276,,,0.937,0.039,-0.039,0.0,1.0,-10.171,0.034,-0.034,0.0,1.0,2459594.183463,0.002909,-0.002909,0,1,26.3208756,0.0001272,-0.0001272,0,1,4.414,0.562,-0.562,0,1,800.0,0.435205,-0.435205,0,1,2.71349,0.151793,-0.151793,0,1,26.4328,,,,,631.0,,,,,8.9361,0.006,-0.006,0,1,84.5362,0.158,-0.158,0,1,5729.0,131.1,-131.1,0,1,4.47,0.08,-0.08,0,1,0.98,0.05,-0.05,0,1,2019-11-15 23:57:09,2024-05-16 10:08:02,NON_HABITABLE,0.828651,0.0,0.248,0,0,0,3.307651083969387,3.3117393777566755,181.24146324389145,1
158,1136.04,1136,142276270,142276270.04,4,CP,12h48m44.38s,192.184898,,,+64d51m18.99s,64.855276,,,0.937,0.039,-0.039,0.0,1.0,-10.171,0.034,-0.034,0.0,1.0,2458697.755807,0.00257,-0.00257,0,1,18.795547,0.0001037,-0.0001037,0,1,4.3425576,0.4313743,-0.4313743,0,1,470.6731965,55.53711,-55.53711,0,1,2.1597669,0.8829104,-0.8829104,0,1,48.477077,,,,,672.9826313,,,,,8.9361,0.006,-0.006,0,1,84.5362,0.158,-0.158,0,1,5729.0,131.1,-131.1,0,1,4.47,0.08,-0.08,0,1,0.977727,0.0483517,-0.0483517,0,1,2020-07-16 04:56:45,2024-09-17 10:08:02,NON_HABITABLE,0.88402331,0.0,0.16403473740000007,0,0,0,2.98545701341702,3.9015094714058436,108.3861473970668,1
159,1137.01,1137,89389197,89389197.01,1,PC,20h04m42.64s,301.17768,,,+30d24m35.82s,30.409951,,,0.167,0.043,-0.043,0.0,1.0,11.867,0.047,-0.047,0.0,1.0,2459770.240602,0.001608,-0.001608,0,1,1.3206356,0.0001541,-0.0001541,0,1,1.6000996,0.1169892,-0.1169892,0,1,1052.4255997,78.95927,-78.95927,0,1,34.7561624,34.22737,-34.22737,0,1,3652.2582486,,,,,1982.7142102,,,,,9.00558,0.006,-0.006,0,1,419.435,5.153,-5.153,0,1,4919.6,59.0,-59.0,0,1,4.35,0.08130604999999999,-0.08130604999999999,0,1,6.3070302,0.06,-0.06,0,1,2019-09-03 15:31:11,2022-10-11 16:02:02,NON_HABITABLE,0.0,0.0,0.0,0,0,0,0.8418411136737606,8.203374719232183,657.724645375422,1
161,1139.01,1139,202563254,202563254.01,1,PC,20h16m08.24s,304.034336,,,+31d55m32.47s,31.925687,,,18.077,0.041,-0.041,0.0,1.0,6.707,0.05,-0.05,0.0,1.0,2460549.445856,0.005288,-0.005288,0,1,4.4780798,2.57e-05,-2.57e-05,0,1,4.513,1.431,-1.431,0,1,1054.0,1790.45,-1790.45,0,1,11.3678,3.19802,-3.19802,0,1,31621.7,,,,,3715.0,,,,,8.86193,0.006,-0.006,0,1,238.726,1.703,-1.703,0,1,7947.0,323.7,-323.7,0,1,4.2,0.08,-0.08,0,1,1.83,0.06,-0.06,0,1,2019-09-03 15:31:11,2024-11-06 10:08:02,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.700754638095134,10.361630496112339,233.5474776096881,1
178,1154.01,1154,459970307,459970307.01,1,PC,16h59m41.77s,254.924043,,,+64d41m57.17s,64.699214,,,-6.159,0.066,-0.066,0.0,1.0,24.32,0.076,-0.076,0.0,1.0,2460339.328709,0.001973,-0.001973,0,1,21.745537,4.96e-05,-4.96e-05,0,1,4.196,0.244,-0.244,0,1,659.0,15.6106,-15.6106,0,1,2.10208,0.110621,-0.110621,0,1,28.2504,,,,,642.0,,,,,9.3188,0.006,-0.006,0,1,93.8819,0.26675,-0.26675,0,1,5704.0,127.4,-127.4,0,1,4.51,0.08,-0.08,0,1,0.93,0.05,-0.05,0,1,2019-08-27 16:09:26,2024-05-16 10:08:02,NON_HABITABLE,0.889792,0.0,0.22599999999999998,0,0,0,3.1243689503277894,3.375893248798036,157.05430003472355,1
194,1169.01,1169,302518439,302518439.01,1,PC,08h56m28.81s,134.120039,,,+72d31m59.79s,72.533276,,,-5.684,0.035,-0.035,0.0,1.0,7.67,0.039,-0.039,0.0,1.0,2460323.760513,0.000657,-0.000657,0,1,6.7075429,3.4e-06,-3.4e-06,0,1,2.125,0.081,-0.081,0,1,11920.0,91.0502,-91.0502,0,1,17.4647,2.59032,-2.59032,0,1,225.822,,,,,1079.0,,,,,10.6405,0.007,-0.007,0,1,259.0,1.6565,-1.6565,0,1,6134.3,420.6,-420.6,0,1,4.35,0.08130604999999999,-0.08130604999999999,0,1,1.24,0.16,-0.16,0,1,2019-08-27 16:09:24,2024-05-17 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,2.042199446769814,5.4241655689128985,5609.409124983941,0
199,1173.01,1173,232967440,232967440.01,1,CP,13h10m43.94s,197.683097,,,+70d46m04.84s,70.768012,,,57.651,0.055,-0.055,0.0,1.0,-92.555,0.042,-0.042,0.0,1.0,2460341.784305,0.000298,-0.000298,0,1,7.0643978,1.9e-06,-1.9e-06,0,1,2.424,0.183,-0.183,0,1,8268.0,144.082,-144.082,0,1,9.39131,0.52994,-0.52994,0,1,104.311,,,,,890.0,,,,,10.2938,0.006,-0.006,0,1,132.353,0.4595,-0.4595,0,1,5429.6,292.5,-292.5,0,1,4.44,0.08,-0.08,0,1,0.96,0.05,-0.05,0,1,2019-08-27 16:09:26,2024-03-29 10:08:02,NON_HABITABLE,0.16086899999999993,0.0,0.0,0,0,0,2.0874590404694535,4.656917877121802,3410.8896819762035,0
200,1174.01,1174,154089169,154089169.01,1,CP,13h56m52.12s,209.217175,,,+68d37m05.56s,68.618211,,,-81.077,0.052,-0.052,0.0,1.0,45.498,0.042,-0.042,0.0,1.0,2460355.403307,0.002268,-0.002268,0,1,8.9534775,2.18e-05,-2.18e-05,0,1,2.696,0.316,-0.316,0,1,1136.0,46.1782,-46.1782,0,1,2.35888,0.165763,-0.165763,0,1,45.5604,,,,,723.0,,,,,10.2549,0.006,-0.006,0,1,94.6375,0.2501,-0.2501,0,1,5029.5,59.9,-59.9,0,1,4.61,0.09,-0.09,0,1,0.76,0.05,-0.05,0,1,2019-08-27 16:09:26,2025-04-20 12:03:53,NON_HABITABLE,0.864112,0.0,0.06399999999999995,0,0,0,2.297921987597918,3.8407503944515717,421.36482887061237,0
202,1176.01,1176,230088370,230088370.01,1,PC,16h29m25.6s,247.35668,,,+71d30m21.14s,71.505873,,,-16.259,0.033,-0.033,0.0,1.0,5.101,0.036,-0.036,0.0,1.0,2458695.361762,0.000185,-0.000185,0,1,14.0077666,5.1e-06,-5.1e-06,0,1,5.8727493,0.0187174,-0.0187174,0,1,5924.8349672,21.748573,-21.748573,0,1,12.4023108,0.5236941,-0.5236941,0,1,264.4796635,,,,,1028.5320293,,,,,10.1772,0.008,-0.008,0,1,295.561,1.773,-1.773,0,1,6557.7,83.3,-83.3,0,1,4.18,0.09,-0.09,0,1,1.57435,0.0662061,-0.0662061,0,1,2019-08-27 16:09:26,2025-07-23 10:08:02,NON_HABITABLE,0.0,0.0,0.0,0,0,0,2.708567840437183,5.5815382407614775,1008.8688714042551,0
206,118.01,118,266980320,266980320.01,1,CP,23h18m14.22s,349.559266,,,-56d54m14.35s,-56.903986,,,313.918,0.039,-0.039,0.0,1.0,-20.177,0.043,-0.043,0.0,1.0,2460175.749118,0.001081,-0.001081,0,1,6.0344667,5.9e-06,-5.9e-06,0,1,1.89,0.109,-0.109,0,1,1800.0,50.0931,-50.0931,0,1,4.44029,0.243975,-0.243975,0,1,64.2648,,,,,788.0,,,,,9.179,0.006,-0.006,0,1,94.1719,0.2512,-0.2512,0,1,5586.0,187.0,-187.0,0,1,4.36763,0.270247,-0.270247,0,1,1.05,0.05,-0.05,0,1,2018-09-05 18:51:57,2023-11-15 16:02:02,NON_HABITABLE,0.655971,0.0,0.0,0,0,0,1.9508218810119995,4.1784528404064245,952.3804484759532,1
207,1180.01,1180,158002130,158002130.01,1,CP,14h18m13.39s,214.555774,,,+82d11m37.55s,82.193764,,,84.408,0.045,-0.045,0.0,1.0,-64.898,0.043,-0.043,0.0,1.0,2460473.411486,0.00109,-0.00109,0,1,9.6867516,1.03e-05,-1.03e-05,0,1,2.512,0.497,-0.497,0,1,1669.0,39.161,-39.161,0,1,3.00336,0.218103,-0.218103,0,1,41.6645,,,,,707.0,,,,,10.112,0.006,-0.006,0,1,72.0238,0.13235,-0.13235,0,1,4738.1,139.3,-139.3,0,1,4.59,0.1,-0.1,0,1,0.73,0.05,-0.05,0,1,2019-08-27 16:09:25,2025-04-20 12:03:53,NON_HABITABLE,0.799664,0.0,0.09599999999999997,0,0,0,2.3690048060799684,3.753367192712096,664.4105635308266,0
208,1181.01,1181,229510866,229510866.01,1,CP,19h48m51.8s,297.215817,,,+64d21m15.66s,64.354351,,,-5.676,0.084,-0.084,0.0,1.0,0.188,0.066,-0.066,0.0,1.0,2460556.242383,0.002147,-0.002147,0,1,2.1031647,1.35e-05,-1.35e-05,0,1,5.059,0.677,-0.677,0,1,7142.0,2079.88,-2079.88,0,1,16.7087,0.75644,-0.75644,0,1,14140.0,,,,,3037.0,,,,,10.079,0.009,-0.009,0,1,302.819,3.502,-3.502,0,1,6122.0,124.7,-124.7,0,1,3.93,0.08,-0.08,0,1,1.93,0.09,-0.09,0,1,2019-08-27 16:09:24,2024-11-14 10:08:02,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.1324224617244478,9.556833658307777,1411.7411718242395,0
211,1184.01,1184,233087860,233087860.01,1,CP,18h08m49.08s,272.20452,,,+60d40m43.63s,60.678785,,,64.887,0.042,-0.042,0.0,1.0,138.082,0.045,-0.045,0.0,1.0,2460558.350441,0.000696,-0.000696,0,1,5.7484439,3.9e-06,-3.9e-06,0,1,1.76,0.292,-0.292,0,1,1041.0,31.9505,-31.9505,0,1,2.35215,0.194028,-0.194028,0,1,75.272,,,,,820.0,,,,,9.9469,0.006,-0.006,0,1,58.5946,0.0779,-0.0779,0,1,4534.0,127.6,-127.6,0,1,4.61,0.1,-0.1,0,1,0.69,0.06,-0.06,0,1,2019-08-27 16:09:26,2025-04-20 12:03:53,NON_HABITABLE,0.864785,0.0,0.0,0,0,0,1.9093119449742115,4.33430589846247,591.4769366608315,1
